uid,previous_occupation_42,Previous_emp_type,retirement_age
5148,"csp_4_3","cond|1|6",60
5153,"csp_5_6","cond|1|6",60
5155,"csp_4_6","cond|1|6",60
5170,"csp_1_1","cond|2|2",60
5180,"csp_6_2","cond|1|5",65
5217,"csp_6_3","cond|1|6",54
5224,"csp_5_2","cond|1|3",60
5230,"csp_4_8","cond|1|6",57
5251,"csp_4_6","cond|1|5",58
5253,"csp_5_3","cond|1|6",56
5265,"csp_6_7","cond|1|5",60
5268,"csp_4_2","cond|2|1",60
5269,"csp_4_2","cond|1|6",60
5273,"csp_2_2","cond|2|1",60
5281,"csp_4_3","cond|1|5",58
5290,"csp_6_3","cond|1|5",60
5295,"csp_5_2","cond|1|6",64
5299,"csp_6_8","cond|1|6",60
5313,"csp_4_3","cond|1|6",65
5322,"csp_1_1","cond|2|1",61
5324,"csp_5_3","cond|1|6",60
5334,"csp_5_4","cond|1|5",60
5338,"csp_3_8","cond|1|6",63
5352,"csp_3_8","cond|1|6",57
5357,"csp_5_2","cond|1|6",59
5359,"csp_2_1","cond|2|1",60
5360,"csp_5_6","cond|1|6",65
5363,"csp_2_2","cond|2|2",65
5365,"csp_2_1","cond|2|2",56
5374,"csp_5_2","cond|1|6",60
5380,"csp_4_7","cond|1|6",65
5381,"csp_4_2","cond|1|6",56
5382,"csp_3_8","cond|1|2",62
5392,"csp_3_7","cond|1|6",60
5393,"csp_1_3","cond|2|3",65
5396,"csp_5_6","cond|1|6",67
5397,"csp_4_6","cond|1|6",60
5399,"csp_5_5","cond|1|6",60
5406,"csp_4_6","cond|1|6",60
5410,"csp_6_3","cond|1|6",60
5411,"csp_3_4","cond|1|6",60
5415,"csp_4_6","cond|1|6",58
5416,"csp_6_5","cond|1|6",60
5422,"csp_5_6","cond|1|6",60
5426,"csp_2_1","cond|2|2",60
5433,"csp_5_6","cond|1|6",60
5434,"csp_2_1","cond|2|1",62
5439,"csp_5_4","cond|1|6",59
5446,"csp_2_1","cond|2|2",65
5453,"csp_5_2","cond|1|3",60
5454,"csp_5_6","cond|1|6",57
5461,"csp_5_4","cond|1|6",66
5464,"csp_6_5","cond|1|6",60
5465,"csp_5_6","cond|1|6",60
5466,"csp_5_6","cond|1|6",64
5469,"csp_1_3","cond|2|2",60
5475,"csp_4_2","cond|2|1",63
5481,"csp_6_7","cond|1|6",60
5482,"csp_5_6","cond|1|6",60
5499,"csp_5_6","cond|1|6",60
5513,"csp_5_6","cond|1|6",60
5517,"csp_5_5","cond|1|6",65
5528,"csp_6_7","cond|1|6",60
5547,"csp_6_7","cond|1|6",60
5549,"csp_6_8","cond|1|6",57
5550,"csp_4_3","cond|1|6",60
5553,"csp_5_5","cond|1|6",60
5559,"csp_6_3","cond|1|6",60
5565,"csp_4_3","cond|2|1",65
5567,"csp_6_4","cond|1|6",60
5569,"csp_6_2","cond|1|6",58
5574,"csp_6_3","cond|1|6",60
5578,"csp_1_1","cond|2|2",65
5586,"csp_6_7","cond|1|6",65
5593,"csp_6_4","cond|1|6",62
5601,"csp_6_2","cond|1|6",56
5604,"csp_4_3","cond|1|6",60
5606,"csp_1_1","cond|2|1",60
5608,"csp_1_3","cond|2|3",65
5609,"csp_5_4","cond|1|6",60
5611,"csp_3_1","cond|2|1",59
5613,"csp_5_4","cond|1|6",60
5616,"csp_5_4","cond|1|6",60
5625,"csp_6_7","cond|1|6",61
5627,"csp_5_6","cond|1|6",60
5630,"csp_5_6","cond|1|3",60
5633,"csp_4_6","cond|1|6",55
5634,"csp_5_3","cond|1|6",58
5640,"csp_4_3","cond|1|6",60
5641,"csp_6_7","cond|1|6",59
5650,"csp_6_5","cond|1|6",59
5652,"csp_5_2","cond|1|6",60
5665,"csp_1_3","cond|2|2",61
5668,"csp_3_4","cond|1|6",60
5687,"csp_5_3","cond|1|6",56
5689,"csp_3_1","cond|2|2",60
5695,"csp_6_8","cond|1|2",65
5697,"csp_5_3","cond|1|6",55
5710,"csp_6_4","cond|1|6",64
5713,"csp_6_3","cond|1|6",57
5715,"csp_6_7","cond|1|2",54
5718,"csp_6_7","cond|1|6",60
5720,"csp_6_2","cond|1|6",60
5728,"csp_4_6","cond|1|6",56
5729,"csp_6_8","cond|1|6",60
5737,"csp_6_2","cond|1|6",60
5741,"csp_4_2","cond|2|1",54
5747,"csp_4_5","cond|1|6",65
5756,"csp_6_5","cond|1|6",65
5766,"csp_5_2","cond|1|6",58
5767,"csp_5_2","cond|1|6",60
5768,"csp_6_2","cond|1|6",61
5772,"csp_6_7","cond|1|3",60
5778,"csp_5_3","cond|1|2",59
5793,"csp_5_2","cond|1|6",63
5797,"csp_5_4","cond|1|6",64
5817,"csp_5_2","cond|1|6",65
5822,"csp_6_7","cond|1|6",65
5833,"csp_6_8","cond|1|5",64
5843,"csp_5_6","cond|1|6",65
5848,"csp_4_6","cond|1|6",63
5851,"csp_4_3","cond|1|6",65
5866,"csp_2_1","cond|2|1",57
5873,"csp_2_3","cond|2|2",60
5879,"csp_3_8","cond|1|6",65
5885,"csp_5_2","cond|1|6",57
5886,"csp_5_2","cond|1|6",65
5891,"csp_6_4","cond|1|6",60
5893,"csp_2_2","cond|2|1",60
5894,"csp_5_2","cond|1|6",61
5895,"csp_6_5","cond|1|6",65
5897,"csp_6_4","cond|1|6",59
5898,"csp_1_2","cond|2|1",59
5939,"csp_5_2","cond|1|5",60
5942,"csp_5_2","cond|1|6",60
5943,"csp_5_2","cond|1|5",60
5948,"csp_1_3","cond|2|1",54
5952,"csp_5_2","cond|1|6",60
5955,"csp_2_1","cond|2|1",60
5979,"csp_4_6","cond|1|6",53
5989,"csp_6_8","cond|1|6",63
5993,"csp_2_1","cond|2|2",63
6000,"csp_5_2","cond|1|6",60
6012,"csp_5_2","cond|1|6",60
6014,"csp_4_6","cond|1|6",60
6015,"csp_2_2","cond|2|2",64
6016,"csp_2_3","cond|2|2",60
6017,"csp_6_8","cond|1|6",60
6020,"csp_6_8","cond|1|6",60
6035,"csp_6_2","cond|1|6",60
6037,"csp_5_4","cond|1|6",63
6047,"csp_6_3","cond|1|6",60
6052,"csp_2_3","cond|2|2",56
6057,"csp_4_8","cond|1|6",60
6061,"csp_5_6","cond|1|6",61
6070,"csp_1_3","cond|2|2",60
6086,"csp_2_1","cond|2|1",60
6107,"csp_4_6","cond|1|6",63
6109,"csp_4_5","cond|1|6",55
6125,"csp_2_1","cond|2|2",60
6127,"csp_5_3","cond|1|6",60
6128,"csp_1_1","cond|2|3",62
6130,"csp_2_1","cond|2|2",60
6132,"csp_2_2","cond|2|2",61
6134,"csp_3_8","cond|1|5",63
6138,"csp_4_3","cond|1|6",60
6155,"csp_4_3","cond|1|6",65
6168,"csp_5_4","cond|1|6",60
6170,"csp_5_6","cond|1|6",60
6174,"csp_6_8","cond|1|5",60
6181,"csp_5_5","cond|1|6",65
6187,"csp_5_2","cond|1|6",60
6188,"csp_4_6","cond|1|6",60
6189,"csp_2_2","cond|2|2",60
6192,"csp_5_2","cond|1|3",54
6208,"csp_6_3","cond|1|2",65
6216,"csp_3_1","cond|2|2",55
6219,"csp_1_1","cond|2|1",60
6240,"csp_6_5","cond|1|5",62
6246,"csp_4_6","cond|1|6",65
6257,"csp_5_3","cond|1|6",58
6258,"csp_6_7","cond|1|6",60
6266,"csp_6_7","cond|1|6",60
6269,"csp_5_4","cond|1|6",62
6271,"csp_5_2","cond|1|6",63
6273,"csp_6_3","cond|1|6",60
6280,"csp_2_1","cond|2|2",60
6281,"csp_5_4","cond|1|6",60
6282,"csp_5_4","cond|1|6",65
6287,"csp_5_4","cond|1|6",65
6291,"csp_6_2","cond|1|6",60
6293,"csp_1_1","cond|2|1",69
6295,"csp_6_9","cond|1|6",58
6296,"csp_5_2","cond|1|6",65
6301,"csp_4_8","cond|1|6",56
6303,"csp_1_1","cond|2|1",65
6308,"csp_3_4","cond|1|6",60
6310,"csp_5_2","cond|1|6",60
6314,"csp_5_2","cond|1|6",60
6318,"csp_5_2","cond|1|6",60
6319,"csp_6_2","cond|1|6",60
6321,"csp_6_7","cond|1|6",60
6329,"csp_3_7","cond|1|6",60
6332,"csp_3_4","cond|1|6",56
6337,"csp_5_6","cond|1|6",65
6344,"csp_1_1","cond|2|1",60
6349,"csp_6_2","cond|1|6",60
6356,"csp_6_8","cond|1|6",60
6374,"csp_6_2","cond|1|6",60
6378,"csp_1_1","cond|2|1",59
6407,"csp_6_7","cond|1|6",60
6411,"csp_4_7","cond|1|6",60
6413,"csp_1_1","cond|2|1",60
6424,"csp_4_2","cond|1|5",60
6427,"csp_5_4","cond|1|6",66
6431,"csp_4_8","cond|1|6",60
6446,"csp_2_2","cond|2|2",60
6458,"csp_6_5","cond|1|6",59
6459,"csp_5_6","cond|1|6",60
6464,"csp_5_4","cond|1|6",60
6468,"csp_5_4","cond|1|6",60
6470,"csp_6_7","cond|1|6",60
6482,"csp_4_2","cond|2|1",60
6483,"csp_6_3","cond|1|6",60
6484,"csp_1_3","cond|2|2",54
6488,"csp_5_6","cond|1|5",56
6495,"csp_3_4","cond|1|6",60
6498,"csp_6_7","cond|1|6",65
6506,"csp_4_3","cond|2|1",60
6507,"csp_6_2","cond|1|6",60
6513,"csp_6_7","cond|1|5",60
6520,"csp_6_8","cond|1|6",65
6521,"csp_4_6","cond|1|6",53
6524,"csp_4_8","cond|1|6",55
6527,"csp_6_8","cond|1|6",57
6530,"csp_6_2","cond|1|6",64
6541,"csp_5_2","cond|1|6",65
6545,"csp_4_2","cond|1|6",60
6552,"csp_5_6","cond|1|6",56
6553,"csp_5_5","cond|1|6",59
6558,"csp_6_8","cond|1|6",60
6565,"csp_3_4","cond|1|6",62
6570,"csp_4_6","cond|1|6",60
6572,"csp_4_2","cond|1|6",60
6576,"csp_5_5","cond|1|6",57
6582,"csp_2_2","cond|2|2",59
6586,"csp_4_4","cond|1|6",56
6596,"csp_6_2","cond|1|6",56
6602,"csp_1_1","cond|2|1",58
6603,"csp_6_4","cond|1|6",65
6605,"csp_5_6","cond|1|6",60
6609,"csp_5_4","cond|1|6",60
6611,"csp_4_5","cond|1|6",60
6612,"csp_5_2","cond|1|2",65
6619,"csp_2_1","cond|2|1",61
6620,"csp_5_6","cond|1|6",60
6623,"csp_1_1","cond|2|1",65
6626,"csp_3_7","cond|1|6",60
6631,"csp_6_2","cond|1|6",60
6634,"csp_6_8","cond|1|6",60
6638,"csp_6_5","cond|1|6",59
6641,"csp_4_8","cond|1|6",60
6648,"csp_3_7","cond|1|6",60
6655,"csp_1_1","cond|2|1",61
6658,"csp_6_3","cond|1|5",62
6664,"csp_6_3","cond|1|6",64
6685,"csp_3_1","cond|2|1",64
6697,"csp_4_5","cond|1|6",60
6700,"csp_6_4","cond|1|6",56
6706,"csp_6_4","cond|1|6",60
6712,"csp_5_4","cond|1|6",57
6713,"csp_4_6","cond|1|6",60
6717,"csp_6_5","cond|1|6",60
6723,"csp_1_1","cond|2|1",62
6724,"csp_1_3","cond|2|2",60
6732,"csp_5_2","cond|1|6",64
6738,"csp_6_9","cond|1|6",60
6739,"csp_5_6","cond|1|6",61
6742,"csp_6_2","cond|1|6",60
6743,"csp_5_2","cond|1|6",57
6747,"csp_5_2","cond|1|6",57
6762,"csp_5_2","cond|1|5",62
6775,"csp_5_2","cond|1|2",60
6776,"csp_2_2","cond|2|1",65
6783,"csp_6_8","cond|1|6",59
6787,"csp_1_3","cond|2|2",65
6789,"csp_6_7","cond|1|6",65
6791,"csp_5_5","cond|1|6",60
6793,"csp_6_2","cond|1|6",56
6800,"csp_5_4","cond|1|6",59
6812,"csp_5_3","cond|1|6",60
6828,"csp_6_8","cond|1|6",60
6833,"csp_3_7","cond|1|6",59
6834,"csp_5_4","cond|1|6",60
6842,"csp_6_2","cond|1|6",65
6845,"csp_6_7","cond|1|5",60
6850,"csp_1_1","cond|2|1",58
6851,"csp_6_3","cond|1|6",65
6858,"csp_5_5","cond|1|6",65
6861,"csp_5_2","cond|1|6",63
6864,"csp_4_2","cond|1|6",65
6871,"csp_6_7","cond|1|6",51
6874,"csp_4_7","cond|1|6",60
6880,"csp_5_3","cond|1|6",59
6883,"csp_5_6","cond|1|6",60
6892,"csp_4_7","cond|1|6",64
6893,"csp_5_4","cond|1|6",60
6894,"csp_5_4","cond|1|6",62
6895,"csp_5_3","cond|1|6",55
6897,"csp_6_3","cond|1|6",60
6903,"csp_5_2","cond|1|6",58
6909,"csp_2_1","cond|2|1",55
6952,"csp_5_5","cond|1|6",65
6953,"csp_6_4","cond|1|6",57
6960,"csp_6_8","cond|1|6",60
6985,"csp_2_2","cond|2|1",60
6986,"csp_2_2","cond|2|2",62
6988,"csp_6_4","cond|1|6",58
6989,"csp_3_8","cond|1|6",60
6991,"csp_4_6","cond|1|6",60
6993,"csp_4_3","cond|2|2",60
6997,"csp_2_2","cond|2|2",58
7003,"csp_2_1","cond|2|2",60
7007,"csp_6_3","cond|1|6",65
7011,"csp_3_7","cond|1|6",60
7018,"csp_4_2","cond|1|6",60
7023,"csp_5_4","cond|1|6",60
7024,"csp_3_4","cond|1|6",60
7032,"csp_1_1","cond|2|2",65
7043,"csp_3_7","cond|1|6",60
7047,"csp_4_6","cond|1|6",65
7056,"csp_3_4","cond|1|6",60
7066,"csp_6_5","cond|1|6",60
7067,"csp_6_8","cond|1|6",57
7075,"csp_4_7","cond|1|6",57
7079,"csp_3_7","cond|1|6",55
7083,"csp_5_6","cond|1|6",65
7096,"csp_4_7","cond|1|6",60
7107,"csp_3_8","cond|1|6",52
7118,"csp_4_7","cond|1|6",63
7127,"csp_4_7","cond|1|6",64
7129,"csp_3_3","cond|1|6",60
7143,"csp_3_4","cond|1|6",57
7158,"csp_4_5","cond|1|6",63
7181,"csp_6_8","cond|1|6",56
7182,"csp_4_7","cond|1|6",60
7194,"csp_5_6","cond|1|6",60
7198,"csp_2_1","cond|2|1",65
7202,"csp_5_6","cond|1|6",61
7203,"csp_6_4","cond|1|6",60
7206,"csp_3_4","cond|1|6",56
7207,"csp_5_2","cond|1|6",60
7212,"csp_4_6","cond|1|6",60
7213,"csp_5_4","cond|1|5",60
7227,"csp_5_6","cond|1|6",60
7250,"csp_2_1","cond|2|1",63
7251,"csp_6_4","cond|1|6",56
7253,"csp_5_6","cond|1|6",55
7261,"csp_5_4","cond|1|6",60
7268,"csp_5_2","cond|1|6",64
7269,"csp_4_2","cond|1|6",60
7272,"csp_6_2","cond|1|2",60
7284,"csp_5_4","cond|1|6",60
7287,"csp_5_2","cond|1|5",61
7295,"csp_3_3","cond|1|6",66
7303,"csp_4_2","cond|1|6",60
7315,"csp_5_6","cond|1|6",65
7317,"csp_4_3","cond|1|6",60
7336,"csp_5_3","cond|1|5",53
7346,"csp_3_3","cond|1|5",60
7351,"csp_6_3","cond|1|6",55
7356,"csp_4_6","cond|1|6",60
7358,"csp_4_6","cond|1|6",60
7375,"csp_6_8","cond|1|6",61
7400,"csp_5_6","cond|1|6",60
7404,"csp_2_3","cond|2|2",60
7407,"csp_5_2","cond|1|6",61
7408,"csp_6_8","cond|1|6",65
7429,"csp_6_4","cond|1|6",60
7431,"csp_6_5","cond|1|6",62
7432,"csp_4_7","cond|1|6",60
7435,"csp_6_2","cond|1|6",65
7448,"csp_4_6","cond|1|6",60
7452,"csp_5_2","cond|1|5",60
7459,"csp_5_6","cond|1|6",59
7465,"csp_4_7","cond|1|6",58
7467,"csp_5_2","cond|1|6",64
7474,"csp_5_5","cond|1|6",60
7506,"csp_4_6","cond|1|6",58
7511,"csp_6_7","cond|1|2",65
7515,"csp_4_3","cond|1|6",60
7522,"csp_2_1","cond|2|1",60
7526,"csp_3_7","cond|1|6",59
7534,"csp_4_6","cond|2|1",65
7546,"csp_5_2","cond|1|6",60
7552,"csp_6_7","cond|1|6",60
7558,"csp_5_4","cond|1|6",64
7563,"csp_5_3","cond|1|6",60
7575,"csp_4_7","cond|1|6",55
7576,"csp_6_7","cond|1|6",60
7591,"csp_5_6","cond|1|6",61
7603,"csp_1_1","cond|2|1",60
7614,"csp_4_7","cond|1|5",60
7624,"csp_6_7","cond|1|6",60
7629,"csp_4_2","cond|1|6",63
7633,"csp_6_8","cond|1|6",60
7639,"csp_3_7","cond|1|6",65
7663,"csp_5_5","cond|1|6",56
7682,"csp_5_6","cond|1|6",64
7683,"csp_5_6","cond|1|6",65
7684,"csp_4_3","cond|1|6",60
7688,"csp_5_2","cond|1|6",60
7701,"csp_6_7","cond|1|6",62
7708,"csp_5_4","cond|1|6",61
7738,"csp_4_7","cond|1|5",65
7747,"csp_6_4","cond|1|6",60
7756,"csp_6_4","cond|1|6",60
7762,"csp_5_2","cond|1|6",60
7782,"csp_5_5","cond|1|6",65
7789,"csp_6_7","cond|1|6",60
7810,"csp_4_5","cond|1|6",60
7812,"csp_2_3","cond|2|2",65
7814,"csp_5_2","cond|1|6",65
7823,"csp_3_1","cond|1|6",56
7828,"csp_4_2","cond|1|5",60
7831,"csp_3_7","cond|1|6",60
7850,"csp_6_4","cond|1|6",60
7860,"csp_5_6","cond|1|6",60
7862,"csp_3_8","cond|1|6",60
7880,"csp_2_2","cond|2|2",65
7886,"csp_4_2","cond|1|6",60
7891,"csp_6_7","cond|1|6",59
7930,"csp_6_5","cond|1|6",59
7935,"csp_5_2","cond|1|6",63
7939,"csp_3_3","cond|1|6",55
7942,"csp_6_4","cond|1|6",54
7943,"csp_5_3","cond|1|6",56
7945,"csp_4_7","cond|1|6",60
7947,"csp_3_4","cond|1|6",56
7969,"csp_4_6","cond|2|1",60
7970,"csp_6_8","cond|1|6",60
7973,"csp_6_4","cond|1|6",60
7986,"csp_4_2","cond|1|6",60
7992,"csp_1_1","cond|2|1",60
7993,"csp_2_2","cond|2|2",61
7996,"csp_4_2","cond|1|6",59
8009,"csp_5_2","cond|1|6",55
8011,"csp_3_4","cond|1|6",63
8016,"csp_3_3","cond|1|6",60
8017,"csp_3_7","cond|1|6",60
8024,"csp_3_8","cond|1|6",65
8040,"csp_5_3","cond|1|6",65
8045,"csp_5_2","cond|1|6",59
8051,"csp_5_2","cond|1|6",60
8062,"csp_5_2","cond|1|6",54
8070,"csp_5_3","cond|1|6",60
8073,"csp_3_4","cond|1|6",60
8089,"csp_6_8","cond|1|6",65
8090,"csp_2_1","cond|2|1",60
8094,"csp_6_4","cond|1|6",58
8098,"csp_4_8","cond|1|6",60
8099,"csp_3_1","cond|2|2",60
8100,"csp_4_6","cond|1|6",58
8109,"csp_3_7","cond|1|6",60
8110,"csp_4_8","cond|1|6",60
8122,"csp_6_9","cond|1|6",55
8126,"csp_3_8","cond|1|6",58
8129,"csp_6_2","cond|1|6",63
8137,"csp_3_7","cond|1|6",60
8149,"csp_5_2","cond|1|6",65
8160,"csp_5_6","cond|1|6",60
8164,"csp_6_3","cond|1|6",62
8174,"csp_3_8","cond|1|6",65
8180,"csp_6_7","cond|1|6",62
8196,"csp_3_1","cond|2|2",60
8199,"csp_5_6","cond|1|6",60
8206,"csp_2_3","cond|2|2",57
8207,"csp_5_3","cond|1|6",65
8229,"csp_4_3","cond|1|6",60
8263,"csp_3_7","cond|1|6",64
8268,"csp_4_6","cond|1|6",60
8292,"csp_5_6","cond|1|5",60
8298,"csp_4_6","cond|1|6",65
8306,"csp_5_2","cond|1|6",64
8313,"csp_5_6","cond|1|5",60
8327,"csp_4_3","cond|1|6",60
8335,"csp_6_7","cond|1|6",58
8348,"csp_6_8","cond|1|6",60
8355,"csp_4_5","cond|1|6",60
8373,"csp_6_4","cond|1|6",62
8379,"csp_5_6","cond|1|6",56
8380,"csp_4_3","cond|1|6",60
8397,"csp_5_4","cond|1|6",64
8399,"csp_5_6","cond|1|6",59
8411,"csp_5_4","cond|1|6",60
8417,"csp_4_2","cond|1|6",60
8437,"csp_2_1","cond|2|2",65
8439,"csp_5_5","cond|1|6",62
8440,"csp_4_6","cond|1|6",60
8455,"csp_6_4","cond|1|6",64
8463,"csp_4_7","cond|1|6",60
8487,"csp_4_3","cond|1|6",56
8489,"csp_5_4","cond|1|6",60
8491,"csp_6_8","cond|1|6",60
8494,"csp_3_4","cond|1|6",60
8502,"csp_5_3","cond|1|5",60
8506,"csp_3_7","cond|1|6",58
8511,"csp_4_5","cond|1|6",60
8512,"csp_3_7","cond|1|6",60
8530,"csp_3_3","cond|1|6",60
8531,"csp_4_3","cond|1|6",60
8535,"csp_4_7","cond|1|6",60
8550,"csp_4_6","cond|1|6",60
8567,"csp_6_2","cond|1|6",66
8569,"csp_5_4","cond|1|6",60
8570,"csp_6_3","cond|1|6",61
8573,"csp_5_6","cond|1|6",60
8580,"csp_4_3","cond|1|6",54
8581,"csp_5_5","cond|1|6",61
8598,"csp_5_6","cond|1|6",60
8610,"csp_5_4","cond|1|6",60
8611,"csp_6_2","cond|1|6",60
8613,"csp_6_7","cond|1|6",60
8635,"csp_5_6","cond|1|6",62
8640,"csp_5_6","cond|1|6",60
8642,"csp_3_1","cond|2|2",65
8647,"csp_4_8","cond|1|6",60
8649,"csp_4_2","cond|1|6",58
8681,"csp_3_7","cond|1|6",56
8687,"csp_5_4","cond|1|6",54
8702,"csp_2_1","cond|2|2",60
8704,"csp_6_3","cond|1|6",60
8713,"csp_4_6","cond|1|6",60
8719,"csp_6_3","cond|1|6",56
8722,"csp_5_2","cond|1|6",60
8727,"csp_4_6","cond|1|6",60
8730,"csp_4_8","cond|1|6",60
8742,"csp_6_4","cond|1|6",60
8743,"csp_1_1","cond|2|2",60
8747,"csp_4_7","cond|1|6",62
8759,"csp_5_4","cond|1|6",60
8762,"csp_4_3","cond|1|6",63
8778,"csp_6_8","cond|1|6",67
8785,"csp_4_6","cond|1|5",60
8794,"csp_5_6","cond|1|6",61
8818,"csp_2_2","cond|2|1",58
8825,"csp_4_2","cond|1|6",60
8827,"csp_5_5","cond|1|6",60
8838,"csp_5_4","cond|1|6",53
8843,"csp_6_7","cond|1|6",58
8856,"csp_3_3","cond|1|6",60
8865,"csp_5_2","cond|1|6",65
8867,"csp_5_2","cond|1|6",60
8876,"csp_5_5","cond|1|6",62
8890,"csp_4_3","cond|1|6",54
8891,"csp_6_8","cond|1|6",56
8900,"csp_6_8","cond|1|6",60
8903,"csp_2_2","cond|2|2",57
8906,"csp_4_3","cond|1|6",60
8924,"csp_6_4","cond|1|6",54
8929,"csp_4_8","cond|1|6",60
8939,"csp_4_8","cond|1|6",60
8941,"csp_5_2","cond|1|6",60
8948,"csp_5_2","cond|1|6",60
8951,"csp_5_6","cond|1|6",60
8985,"csp_1_3","cond|2|1",60
8990,"csp_5_6","cond|1|6",60
9003,"csp_4_3","cond|1|6",65
9004,"csp_6_3","cond|1|6",55
9016,"csp_4_6","cond|1|6",59
9035,"csp_4_7","cond|1|6",65
9059,"csp_3_5","cond|2|1",64
9064,"csp_4_8","cond|1|6",56
9072,"csp_6_2","cond|1|6",63
9100,"csp_3_5","cond|1|6",60
9105,"csp_5_6","cond|1|6",60
9108,"csp_5_2","cond|1|6",58
9123,"csp_5_3","cond|1|6",65
9127,"csp_5_6","cond|1|6",60
9128,"csp_3_7","cond|1|6",60
9133,"csp_6_4","cond|1|6",60
9139,"csp_6_3","cond|1|6",60
9141,"csp_5_2","cond|1|6",64
9145,"csp_6_4","cond|1|6",55
9147,"csp_6_3","cond|1|6",65
9149,"csp_5_4","cond|1|6",60
9156,"csp_2_1","cond|2|1",64
9166,"csp_3_8","cond|1|6",55
9167,"csp_5_5","cond|1|6",65
9171,"csp_4_3","cond|1|6",65
9174,"csp_5_2","cond|1|6",60
9188,"csp_4_2","cond|1|6",56
9202,"csp_3_8","cond|1|6",51
9213,"csp_4_3","cond|1|6",65
9214,"csp_5_6","cond|1|6",60
9218,"csp_5_3","cond|1|6",58
9222,"csp_5_2","cond|1|6",65
9224,"csp_2_2","cond|2|1",58
9227,"csp_2_2","cond|2|1",60
9229,"csp_5_3","cond|1|3",60
9239,"csp_6_3","cond|1|6",65
9245,"csp_6_8","cond|1|6",60
9246,"csp_3_7","cond|1|6",60
9254,"csp_3_5","cond|2|1",65
9278,"csp_3_7","cond|1|6",59
9292,"csp_4_3","cond|1|6",60
9300,"csp_6_2","cond|1|6",60
9313,"csp_2_1","cond|2|1",57
9318,"csp_6_9","cond|1|6",60
9377,"csp_5_4","cond|1|6",60
9387,"csp_5_4","cond|1|6",60
9389,"csp_3_7","cond|1|6",59
9394,"csp_3_1","cond|2|1",63
9405,"csp_3_4","cond|1|6",60
9407,"csp_4_2","cond|2|3",58
9426,"csp_5_2","cond|1|6",60
9429,"csp_4_6","cond|1|6",60
9440,"csp_6_4","cond|1|6",57
9447,"csp_4_8","cond|1|6",60
9461,"csp_6_3","cond|1|6",59
9465,"csp_4_4","cond|1|6",60
9471,"csp_4_3","cond|2|1",60
9479,"csp_4_6","cond|1|6",55
9493,"csp_6_7","cond|1|6",60
9501,"csp_5_2","cond|1|5",60
9534,"csp_5_5","cond|1|6",60
9553,"csp_6_2","cond|1|6",60
9574,"csp_4_5","cond|1|6",65
9575,"csp_4_2","cond|1|6",65
9583,"csp_1_1","cond|2|1",60
9591,"csp_5_2","cond|1|6",60
9610,"csp_6_3","cond|1|6",65
9620,"csp_6_4","cond|1|6",64
9625,"csp_4_7","cond|1|6",60
9631,"csp_6_7","cond|1|6",63
9636,"csp_5_2","cond|1|3",60
9643,"csp_6_5","cond|1|6",55
9656,"csp_5_2","cond|1|6",60
9659,"csp_6_7","cond|1|6",58
9672,"csp_4_6","cond|1|6",60
9674,"csp_5_2","cond|1|6",60
9678,"csp_5_4","cond|1|6",60
9696,"csp_6_3","cond|1|6",54
9697,"csp_3_8","cond|1|6",60
9700,"csp_4_5","cond|1|6",60
9701,"csp_6_9","cond|1|6",58
9718,"csp_4_3","cond|2|1",62
9730,"csp_6_8","cond|1|6",60
9733,"csp_6_3","cond|1|6",65
9737,"csp_4_8","cond|1|6",60
9749,"csp_5_2","cond|1|6",62
9758,"csp_5_3","cond|1|6",60
9759,"csp_5_4","cond|1|6",61
9762,"csp_5_6","cond|1|6",60
9763,"csp_5_2","cond|1|3",60
9770,"csp_6_3","cond|1|6",60
9787,"csp_2_1","cond|2|1",60
9790,"csp_3_4","cond|1|6",60
9795,"csp_3_7","cond|1|6",60
9798,"csp_6_8","cond|1|6",60
9805,"csp_4_6","cond|1|6",60
9808,"csp_6_3","cond|1|6",60
9834,"csp_3_4","cond|1|6",58
9840,"csp_6_3","cond|1|6",59
9856,"csp_4_5","cond|1|6",56
9865,"csp_2_2","cond|2|1",59
9869,"csp_3_1","cond|2|2",60
9894,"csp_4_2","cond|1|6",63
9908,"csp_4_7","cond|1|6",60
9918,"csp_6_4","cond|1|6",59
9923,"csp_3_3","cond|1|6",60
9939,"csp_6_2","cond|1|6",57
9942,"csp_4_3","cond|1|6",58
9951,"csp_6_4","cond|1|6",60
9961,"csp_4_4","cond|1|6",55
9962,"csp_6_3","cond|1|6",60
9973,"csp_6_3","cond|1|6",60
9980,"csp_6_5","cond|1|6",65
9988,"csp_6_2","cond|1|6",60
10001,"csp_6_4","cond|1|3",61
10006,"csp_3_1","cond|2|1",60
10007,"csp_2_2","cond|2|1",60
10010,"csp_4_7","cond|2|1",61
10015,"csp_5_2","cond|1|5",60
10016,"csp_4_3","cond|1|6",56
10018,"csp_2_2","cond|2|2",60
10021,"csp_4_3","cond|1|6",60
10025,"csp_6_8","cond|1|6",60
10028,"csp_5_6","cond|1|6",60
10032,"csp_2_2","cond|2|1",60
10036,"csp_3_7","cond|1|6",55
10038,"csp_6_3","cond|1|6",60
10042,"csp_1_1","cond|2|2",65
10044,"csp_4_5","cond|1|6",60
10060,"csp_6_7","cond|1|5",58
10067,"csp_5_6","cond|1|5",66
10072,"csp_5_4","cond|1|6",60
10073,"csp_6_2","cond|1|6",62
