uid,ANNUITY
81563,19534
81565,23331
81572,11883
81574,10591
81588,9998
81606,14157
81610,14055
81611,30628
81618,11359
81649,16407
81660,14717
81661,18925
81679,25180
81683,25575
81707,12212
81722,15020
81731,24004
81737,31256
81740,8881
81743,17132
81745,17607
81752,32188
81765,32060
81782,12355
81787,29926
81790,14383
81802,14121
81803,10861
81813,12029
81815,23716
81816,14510
81840,11596
81851,18038
81858,19174
81861,21017
81871,25093
81876,26039
81882,19957
81883,23567
81887,14797
81892,20867
81898,13420
81899,13250
81909,12706
81929,22605
81934,30490
81940,24490
81945,21119
81948,18984
81953,26137
81967,11883
81972,13405
81981,26144
81988,12768
82006,27156
82007,26148
82015,10861
82018,10861
82025,14875
82038,11693
82046,38070
82047,14882
82054,15293
82059,25285
82084,36487
82093,19584
82097,13977
82109,11349
82130,16974
82134,15667
82137,12607
82139,21717
82157,20251
82163,17946
82177,14783
82178,10968
82179,19906
82230,15735
82234,11751
82236,43359
82240,20123
82242,19826
82247,10820
82248,14595
82251,15975
82259,24679
82266,12097
82267,16228
82271,13695
82276,19022
82291,11102
82298,13640
82308,16647
82317,13581
82320,13201
82326,18549
82330,21481
82336,12866
82365,11358
82376,17286
82390,12666
82396,13340
82406,23505
82410,24939
82414,13662
82416,10896
82421,13686
82431,9915
82437,12085
82448,19569
82450,21603
82453,10861
82457,10992
82461,10861
82479,14539
82486,18420
82502,11813
82510,9172
82521,17034
82528,23650
82531,11883
82549,20083
82562,8881
82572,13359
82580,14464
82585,22798
82589,22361
82601,38242
82609,22349
82617,16846
82620,10820
82621,21347
82624,31317
82633,11446
82637,23324
82641,10787
82661,21444
82676,12734
82677,27868
82680,8881
82697,17196
82705,21725
82715,9951
82716,35782
82731,34960
82741,29328
82750,18701
82751,18924
82756,14452
82762,16889
82769,25807
82774,12901
82814,25444
82815,23370
82851,14255
82852,22419
82876,26744
82898,11883
82915,24454
82918,14408
82922,21302
82923,22937
82930,14465
82942,14118
82943,12254
82958,11551
82971,12427
82991,31747
82992,24710
82994,12871
82996,26754
82999,13568
83026,28587
83029,13709
83030,12917
83034,17696
83036,18153
83052,13354
83060,22989
83070,13553
83071,19426
83076,46495
83082,11764
83117,11776
83141,27384
83142,32227
83146,15246
83149,10861
83152,18424
83160,18844
83161,25585
83173,25243
83181,20259
83188,15476
83189,12490
83198,20106
83205,21730
83211,30072
83228,14594
83240,11849
83248,12915
83257,17081
83265,20089
83294,20607
83297,21167
83311,21540
83312,19300
83313,18987
83316,16745
83319,11588
83325,21968
83329,13093
83354,9077
83357,25591
83363,12009
83396,11811
83397,12160
83402,16855
83403,19564
83412,19807
83418,14540
83428,11738
83431,13896
83444,171766
83445,23240
83447,11614
83463,21117
83475,25441
83476,24298
83481,14072
83483,9961
83486,24484
83521,12598
83526,14289
83537,10861
83541,15640
83542,16723
83543,17620
83563,15526
83567,30285
83573,13674
83576,25579
83579,13119
83588,25741
83597,12945
83599,18552
83601,10909
83603,23725
83611,13763
83616,12756
83622,12288
83623,19050
83624,19900
83631,14809
83633,23702
83641,17800
83643,8881
83648,35638
83661,26549
83665,23544
83679,22440
83689,10861
83690,15302
83697,12415
83699,24674
83703,18804
83722,34719
83723,17522
83731,19611
83738,26165
83741,30755
83742,18425
83748,25898
83751,26567
83752,17402
83760,16576
83762,66575
83765,24226
83775,14795
83778,11746
83784,11486
83794,11925
83796,12529
83808,23378
83809,16087
83819,11067
83821,31801
83823,15184
83829,24524
83830,10861
83837,18839
83840,13351
83843,14498
83847,10861
83848,15905
83849,18216
83854,17780
83860,11840
83864,20871
83876,20267
83890,20001
83891,11396
83893,31213
83897,10892
83904,12079
83912,18493
83913,11514
83931,14627
83934,32733
83939,8881
83952,27605
83953,31656
83972,22678
83976,18833
83995,16285
84024,19410
84026,20437
84030,27564
84034,14086
84035,24357
84043,16024
84057,10861
84061,25678
84062,13841
84065,24514
84081,23986
84104,10861
84106,31341
84109,26036
84124,11032
84127,26159
84128,18844
84161,19443
84186,10861
84191,11053
84199,23609
84212,11851
84221,14589
84227,11804
84256,26233
84263,23386
84276,22454
84279,12066
84280,18528
84285,19656
84301,14936
84310,25294
84314,8881
84315,24543
84322,25982
84340,15647
84349,32246
84365,13598
84382,43706
84384,16127
84385,9413
84386,15375
84388,10861
84389,19134
84399,23493
84415,17481
84432,16242
84439,18756
84440,18704
84443,22658
84463,19806
84466,10861
84483,20055
84493,16150
84500,13213
84510,15902
84520,14610
84526,10861
84529,30051
84533,26117
84534,15668
84545,11831
84553,11943
84555,25533
84573,16497
84578,15053
84583,15957
84584,14120
84588,31614
84596,12004
84598,8881
84604,19052
84610,15557
84614,12967
84635,19942
84640,28490
84662,20283
84669,34952
84684,10142
84698,20806
84699,23093
84715,12304
84716,8881
84717,41336
84719,19762
84728,19914
84752,18693
84771,23399
84775,15760
84780,8881
84785,16460
84799,21522
84802,12055
84817,12296
84825,10519
84827,13127
84836,17736
84838,17930
84845,16405
84847,31443
84858,14822
84860,46825
84875,18461
84895,11675
84922,47567
84942,15246
84949,22616
84950,14550
84952,12257
84953,15877
84955,27185
84957,29416
84960,14891
84966,18717
84973,22250
84976,26358
84979,15481
84995,23665
85019,18414
85051,16351
85054,31217
85059,10861
85063,17607
85077,15850
85078,18550
85085,11809
85093,11809
85096,13191
85097,23973
85115,18450
85119,10903
85123,18776
85126,102109
85142,25230
85173,18582
85186,15370
85190,8943
85192,22571
85194,20806
85206,11883
85215,17114
85232,38215
85243,28232
85245,10448
85255,12462
85263,11830
85267,26589
85270,16441
85275,15722
85276,32593
85292,11168
85300,22701
85301,11400
85311,14305
85314,10885
85328,22175
85348,17827
85349,15463
85357,15848
85361,28919
85369,11928
85384,17321
85385,18676
85386,8881
85387,12413
85390,16019
85391,10881
85417,17955
85420,18400
85421,35246
85436,31553
85479,11809
85482,26037
85488,19500
85494,15883
85496,20242
85499,12304
85506,21567
85508,13175
85519,15709
85522,15581
85528,20237
85531,20976
85542,19543
85548,15187
85559,11984
85561,12307
85562,18294
85563,12974
85566,10524
85568,14277
85569,13137
85570,17303
85584,11640
85591,10861
85594,21377
85600,14750
85601,16093
85617,26709
85618,20986
85621,18139
85625,12247
85634,23412
85657,8881
85661,22742
85684,13248
85686,11969
85691,12519
85692,16972
85712,17183
85761,13702
85764,12477
85766,11284
85773,10966
85778,12969
85784,15550
85785,17008
85790,32260
85809,15116
85810,12083
85811,17212
85814,14049
85819,21561
85825,29869
85840,18078
85857,26304
85876,16267
85896,18596
85903,16046
85940,12363
85941,10861
85946,22548
85958,16210
85971,8881
85974,28771
85981,14793
85985,10725
85989,12303
85992,17741
86000,24078
86013,55255
86018,15540
86021,16979
86032,13967
86039,10861
86052,24191
86061,17394
86069,18214
86076,25507
86094,20016
86095,27924
86118,14723
86128,14032
86136,11883
86143,21200
86193,19700
86195,14988
86206,11855
86214,14282
86232,25900
86235,10861
86240,15803
86242,17578
86244,18441
86250,14368
86254,16811
86258,10074
86261,18599
86264,22277
86275,10179
86280,11880
86283,25448
86293,9318
86309,8881
86313,27100
86315,20045
86327,12072
86341,47114
86343,13219
86346,19884
86353,12285
86357,22304
86363,18915
86372,18399
86375,10861
86379,22774
86388,10633
86391,11426
86401,25386
86404,37135
86406,14639
86410,18347
86414,17703
86421,8881
86428,9809
86430,14251
86446,19927
86467,14808
86468,17674
86472,13694
86479,16927
86488,12995
86493,15998
86497,12083
86505,15653
86514,15220
86526,20089
86540,12247
86549,18084
86555,12593
86560,26803
86567,25833
86581,11365
86584,17712
86588,31170
86592,10861
86597,21064
86614,8881
86618,18070
86622,18463
86627,14134
86634,22063
86641,15765
86643,10831
86646,20270
86650,22896
86655,10861
86656,24026
86657,8926
86658,12731
86661,23819
86665,14124
86677,9519
86682,13095
86684,12255
86687,8881
86696,12948
86697,11963
86701,12130
86720,13304
86734,22996
86736,30261
86746,8881
86750,24402
86765,26159
86793,16186
86800,24483
86819,48069
86827,19752
86830,16583
86845,25950
86847,12673
86848,11416
86849,14473
86854,11672
86857,14060
86860,14009
86873,14169
86875,12071
86880,25789
86888,24826
86890,30981
86902,25193
86925,10861
86937,19854
86943,19787
86945,48150
86960,25925
86961,33871
86970,11138
86975,12256
86988,13201
86994,15998
86995,15129
86996,13240
86998,12049
87001,19826
87007,11686
87019,21600
87024,12759
87035,31510
87041,11925
87044,21908
87051,67157
87055,21852
87060,12820
87061,19523
87062,15679
87067,14766
87068,10453
87069,10861
87074,24909
87083,23422
87089,10861
87093,14035
87101,14984
87114,20515
87128,12561
87136,12929
87137,19090
87143,11958
87145,30710
87152,20212
87154,15577
87158,11809
87162,29273
87165,13992
87182,11688
87193,10510
87212,25616
87214,14434
87224,11771
87227,19199
87233,12321
87242,24024
87251,32858
87258,15506
87271,21025
87273,16086
87280,14182
87297,22805
87309,15599
87319,14101
87325,29851
87329,12238
87330,25977
87334,15852
87339,29387
87343,32796
87360,18613
87366,12625
87380,21187
87383,15408
87384,16175
87393,22748
87394,20429
87409,12942
87413,12009
87414,12669
87416,13795
87418,12654
87419,16467
87423,8881
87428,13414
87430,13884
87437,73713
87443,13235
87452,22503
87455,16702
87461,25388
87468,17660
87483,18125
87486,13365
87487,13160
87492,12685
87493,13719
87494,22286
87503,14514
87510,15327
87515,11883
87525,11287
87528,8881
87534,13154
87545,25652
87558,14734
87564,13534
87570,23861
87581,10861
87591,16272
87604,16252
87605,16464
87612,23414
87618,19772
87619,24356
87635,12392
87639,27332
87643,24739
87644,19488
87650,27130
87663,20057
87669,12099
87672,9287
87677,20891
87682,14029
87684,19091
87686,13534
87696,16424
87698,14602
87700,14631
87703,27179
87704,12712
87706,20027
87708,9751
87714,22885
87717,21867
87722,25602
87723,14706
87728,18564
87729,11606
87743,18196
87744,13456
87756,13604
87764,25356
87776,25233
87777,33620
87785,14774
87792,15810
87809,30934
87811,11098
87826,19331
87844,13504
87850,13540
87868,8881
87876,14870
87889,27847
87890,17734
87909,12385
87911,22086
87921,13194
87925,19390
87932,23851
87943,10945
87950,25705
87953,8881
87965,18236
87969,10134
87973,15325
87988,12745
87989,12713
87990,19308
88016,15194
88019,21570
88026,15468
88032,12802
88034,20895
88050,13848
88059,16860
88060,19913
88073,21077
88086,26165
88101,29658
88103,22962
88113,14090
88121,12498
88124,20893
88139,31779
88161,18863
88175,19690
88186,13495
88190,11868
88193,14836
88197,15825
88198,24958
88211,10861
88226,26321
88240,24246
88246,25551
88247,15492
88248,10861
88257,15578
88261,23773
88266,27415
88269,18237
88275,20613
88277,11973
88278,15361
88281,12191
88287,13527
88292,14344
88293,23254
88306,25090
88318,19329
88321,14496
88322,20588
88326,14499
88345,22828
88349,12905
88353,13515
88364,15631
88370,20420
88374,32715
88375,25270
88376,14021
88401,13733
88403,18368
88405,10519
88430,23975
88450,11998
88463,27815
88478,20976
88481,14702
88501,13030
88513,20442
88514,11320
88522,18302
88523,11883
88538,26111
88568,8881
88577,10861
88578,14610
88594,24291
88630,29899
88632,34073
88638,23213
88643,9679
88644,12783
88646,18473
88656,18331
88658,14297
88675,24966
88722,12036
88723,18555
88731,26120
88738,21851
88760,9537
88763,14353
88764,10959
88772,15713
88778,18859
88791,10861
88796,22478
88801,14031
88809,12335
88814,15144
88815,17231
88817,10269
88834,15026
88838,14451
88841,12381
88843,12727
88852,12341
88886,10861
88890,20147
88891,19151
88897,10275
88920,12468
88933,18914
88948,10861
88955,14384
88959,21804
88960,13809
88977,20186
88981,37513
88984,31264
88999,13943
89006,22110
89007,21594
89008,19381
89010,11977
89013,16722
89014,9911
89020,8881
89024,14421
89029,22293
89034,17147
89063,13741
89070,17981
89079,24032
89098,15370
89100,14304
89102,15083
89104,10861
89114,10969
89121,11883
89130,27671
89134,15201
89150,19946
89153,14824
89155,12156
89157,20929
89160,14361
89163,11896
89168,16061
89175,14366
89185,11968
89187,9152
89193,15417
89204,15400
89209,17903
89213,21833
89219,16200
89230,23462
89234,30739
89237,14771
89254,16419
89257,26148
89270,11062
89279,11883
89292,17931
89294,18223
89305,13144
89309,26080
89312,18586
89314,18275
89328,10861
89332,16168
89381,22132
89389,9511
89395,22010
89398,10861
89401,16718
89405,33499
89453,10861
89454,17728
89483,16010
89487,25767
89603,12871
89613,17873
89629,16385
89630,16612
89640,19639
89647,13686
89657,30765
89667,13435
89668,13649
89669,18739
89671,13462
89679,21620
89686,34842
89689,25737
89691,23565
89704,11639
89719,8881
89723,16573
89724,19870
89729,18124
89732,24047
89736,15919
89742,10015
89762,11729
89774,10861
89785,13024
89793,8881
89797,20395
89806,11728
89810,10861
89822,19198
89823,32188
89854,31868
89856,12506
89860,12066
89862,12720
89872,10648
89887,10995
89894,16192
89899,23912
89907,14863
89913,19729
89930,8881
89933,25366
89954,11883
89967,12576
89968,19907
89969,24627
90022,20461
90027,15451
90043,19500
90070,16649
90088,19620
90095,11883
90099,10861
90104,22503
90109,13157
90128,15596
90131,20385
90148,27088
90158,23316
90169,26585
90173,20307
90176,32660
90178,17428
90216,25436
90230,16574
90246,14717
90250,30794
90266,13415
90284,12878
90285,20832
90291,22404
90297,16456
90314,16493
90318,12784
90329,17370
90351,9670
90365,20614
90388,10861
90398,12150
90405,18320
90407,22380
90413,26090
90431,24734
90449,13349
90480,30240
90481,18427
90488,12288
90497,26148
90509,18758
90523,13911
90532,15728
90539,22814
90540,15262
90561,16975
90566,11302
90572,26138
90588,34705
90611,24174
90619,14010
90635,13678
90644,19299
90647,19840
90655,13027
90657,11651
90662,10861
90666,13008
90669,12780
90671,25417
90675,12939
90677,18678
90688,29084
90705,10861
90709,75376
90710,17698
90712,12625
90716,38398
90727,19479
90730,19839
90734,27893
90739,26685
90742,10861
90749,29982
90760,8881
90769,27037
90775,12743
90785,15230
90795,13288
90802,11414
90810,31964
90830,13279
90849,13071
90856,19424
90857,24636
90858,19723
90870,21628
90883,20196
90889,17553
90905,13751
90917,19922
90935,25128
90938,30854
90951,15564
90973,16215
90977,20623
90992,13138
90993,16908
90995,19016
91005,25272
91009,16570
91019,32394
91032,15946
91033,16568
91058,11243
91066,15173
91085,27715
91091,35105
91096,12638
91106,18986
91114,24898
91124,12350
91148,18348
91162,16038
91169,11759
91183,19743
91220,24249
91222,27448
91232,18362
91240,18425
91245,12924
91264,13109
91280,15456
91285,14749
91300,20934
91316,23714
91350,27302
91352,18749
91364,12057
91378,22167
91379,16290
91398,15730
91401,33448
91403,22275
91444,32019
91466,17031
91478,45372
91490,8881
91492,25691
91508,28616
91520,30175
91550,15788
91555,21396
91579,25692
91604,12144
91607,12440
91627,19550
91645,23091
91655,17656
91662,25263
91677,18356
91693,19529
91713,11023
91719,13051
91740,8881
91742,10861
91749,20018
91756,24062
91768,17410
91772,25837
91779,16379
91819,31356
91821,31292
91833,26047
91847,19950
91869,15363
91877,40153
91896,26096
91901,22788
91910,15689
91914,18371
91922,24765
91927,12783
91936,9234
91937,9680
91941,14808
91951,13479
91960,22959
91961,24898
91967,20084
92002,19886
92011,20913
92044,19898
92059,14035
92063,26964
92093,11359
92135,15874
92147,13758
92157,68453
92159,14610
92162,18430
92177,25743
92198,18914
92203,15276
92204,15175
92207,41912
92233,37301
92240,17682
92249,16942
92264,16443
92267,15078
92275,12746
92279,21583
92280,18276
92288,16231
92298,16604
92309,119860
92314,16172
92319,21754
92330,34082
92344,32127
92348,11226
92388,14119
92423,12756
92448,10349
92466,9920
92467,19379
92492,10907
92496,30283
92513,33391
92519,10861
92540,21914
92545,15416
92574,27811
92584,12384
92586,21442
92612,20151
92640,15401
92676,18050
92678,11483
92692,41184
92713,8881
92716,22524
92718,16389
92721,15836
92733,20248
92740,20226
92744,10843
92745,13152
92748,26103
92761,28344
92771,14971
92775,13295
92788,18688
92793,19957
92797,30804
92806,8881
92807,21962
92808,11425
92820,10861
92821,26191
92823,25175
92829,17753
92831,31162
92846,12095
92849,14892
92858,15043
92864,13542
92875,20265
92882,22094
92893,25673
92902,25696
92907,19019
92911,30998
92917,15907
92934,15752
92964,20123
93003,13699
93006,17580
93008,14332
93037,26019
93065,20213
93067,20547
93068,16883
93077,25932
93090,20513
93131,13993
93139,25141
93142,24383
93147,20187
93157,18831
93172,14327
93174,30462
93186,14348
93202,28835
93203,31387
93213,11562
93235,11771
93250,33739
93256,37988
93258,12288
93269,23900
93270,17735
93279,19685
93287,11601
93292,10861
93295,20020
93297,20368
93298,17607
93301,16632
93316,14798
93333,13294
93344,15106
93385,11949
93393,16326
93402,10861
93420,10919
93448,14996
93467,10861
93472,10861
93477,18446
93487,18471
93499,23584
93501,11193
93502,18876
93504,11916
93507,10861
93512,23022
93521,21634
93558,18868
93565,10602
93572,19977
93585,32469
93590,15373
93625,12673
93644,20195
93649,23515
93675,22309
93740,16041
93741,42099
93754,15775
93759,30423
93763,11408
93772,19755
93785,10861
93786,16180
93796,11410
93883,18624
93887,16551
93895,11232
93897,14194
93904,21743
93913,11208
93925,13750
93955,20080
93984,19271
93999,16013
94035,18657
94057,19858
94058,11519
94110,14134
94115,11883
94159,24096
94185,18340
94200,24120
94206,19945
94233,10319
94240,28194
94243,29184
94258,21723
94274,13332
94275,12248
94286,22990
94321,19082
94322,21064
94326,38225
94329,18310
94331,13738
94334,11182
94373,10596
94376,20638
94407,10861
94415,24515
94437,12701
94444,25917
94530,14004
94539,24972
94542,13690
94555,11419
94572,31849
94574,29351
94577,8881
94592,15224
94599,14787
94606,19285
94607,8881
94608,26119
94625,13041
94647,26091
94652,19883
94653,33712
94672,16272
94721,24956
94724,18767
94737,15652
94744,14632
94746,26769
94751,20249
94758,25974
94774,20203
94784,16795
94790,16642
94792,10015
94796,19886
94816,10407
94839,12510
94840,12257
94858,10861
94860,17030
94879,28382
94881,13259
94899,24945
94903,19018
94906,31590
94925,15440
94934,10861
94949,10861
94951,22149
94954,13433
94965,11715
94976,15074
94999,24359
95018,12570
95019,42020
95025,11475
95031,30661
95041,19221
95048,24253
95052,16851
95053,11199
95059,11723
95061,9686
95063,11288
95064,12329
95078,16433
95096,18932
95101,14762
95128,11752
95143,26160
95157,13945
95167,20220
95190,10861
95193,26138
95201,10861
95206,12160
95207,21231
95224,12546
95234,12546
95277,15128
95282,11596
95287,13889
95288,21961
95317,20153
95336,26131
95339,11525
95343,26176
95350,10571
95373,21192
95380,10149
95408,14791
95422,18410
95451,14441
95457,16121
95460,14306
95476,13323
95479,13211
95504,19957
95506,15543
95525,20235
95532,19961
95541,14390
95545,16597
95559,15297
95622,12734
95626,13631
95645,9447
95660,21615
95680,13738
95695,17230
95709,22008
95714,25585
95718,15109
95736,11536
95740,14583
95747,13935
95756,28249
95767,17717
95773,27424
95777,20693
95779,11246
95782,20812
95795,19926
95807,13401
95818,12684
95824,14577
95828,13995
95835,19442
95856,10853
95862,18225
95873,16062
95876,12064
95880,18866
95886,14676
95915,33028
95928,13047
95937,11873
95981,20034
96002,16495
96010,28620
96017,17322
96025,15699
96033,12152
96047,9013
96060,13407
96076,24587
96085,19935
96090,16324
96110,12295
96117,14408
96118,17862
96129,16502
96135,29225
96136,14142
96148,15716
96149,13641
96156,8881
96165,17339
96176,19727
96182,26335
96197,13329
96200,11924
96223,16619
96243,16136
96247,16474
96265,21249
96266,13028
96281,14002
96332,22373
96343,10861
96347,16171
96354,20152
96365,30559
96370,18471
96382,19778
96386,12433
96395,12337
96408,18920
96411,19545
96418,18933
96423,14571
96431,25884
96433,28873
96463,22732
96471,15222
96481,14365
96512,11805
96530,8881
96534,10861
96552,33899
96563,10861
96577,19335
96585,11883
96603,10092
96608,24292
96629,27816
96633,17245
96636,10861
96651,24117
96654,17411
96659,23992
96687,15701
96694,33662
96699,9381
96746,25708
96752,24996
96754,15015
96762,17605
96769,12390
96772,24057
96788,31581
96792,12019
96804,18730
96813,23833
96816,17450
96826,29423
96835,13526
96840,55221
96845,30825
96856,19799
96870,21669
96883,15138
96902,15347
96910,23547
96920,21121
96953,28133
96955,23455
96992,76610
96997,44728
97007,16859
97028,12469
97035,18181
97039,8881
97040,23895
97046,12471
97058,23743
97062,26590
97066,23441
97073,13003
97078,16226
97086,37836
97088,8881
97113,18002
97115,17495
97158,8881
97174,20308
97197,30946
97213,20139
97218,12721
97223,17704
97233,14310
97241,32651
97260,21444
97269,16767
97291,10791
97325,18057
97330,23711
97344,15383
97408,14100
97427,25078
97460,43523
97461,32548
97469,11941
97471,25332
97538,16848
97552,32511
97564,17936
97570,15328
97574,14959
97577,28988
97580,12935
97588,25186
97610,10015
97616,10861
97621,10603
97662,10861
97664,16720
97665,11987
97674,11883
97676,12303
97688,12736
97689,54620
97737,14294
97741,11347
97747,10973
97763,18725
97795,11936
97796,23380
97807,24965
97819,28428
97832,14831
97836,15832
97849,28073
97853,17797
97889,17327
97890,30819
97895,15684
97897,21360
97906,28183
97912,35545
97932,29924
97935,25187
97952,33955
97960,16778
97970,9972
97972,28970
97975,17543
97986,31929
97988,19917
97998,10861
98010,18459
98022,26136
98023,14716
98036,23848
98037,17552
98044,13280
98049,10861
98055,18266
98058,13387
98070,10859
98090,12658
98095,25862
98098,16793
98112,35726
98128,12939
98134,19758
98140,17164
98156,11181
98159,31790
98167,24664
98178,18028
98181,32231
98205,23425
98214,13819
98216,24156
98225,17727
98262,20383
98265,13094
98267,12516
98272,29126
98280,11923
98293,10861
98298,14960
98302,13940
98310,17630
98311,20037
98317,8881
98321,23615
98326,14000
98327,14335
98339,10861
98345,11028
98352,22738
98360,10861
98366,25653
98367,19527
98375,12258
98382,23456
98388,19697
98389,9366
98398,15598
98414,13190
98428,15600
98445,30672
98462,28063
98463,12786
98515,16553
98551,11602
98578,22302
98580,31366
98586,16754
98587,31720
98591,10861
98593,12158
98605,14483
98627,26806
98640,14058
98648,17717
98653,12162
98658,25121
98668,17423
98696,13721
98701,16942
98709,10260
98712,17253
98719,10861
98720,15010
98723,26096
98733,10861
98739,18357
98741,16129
98767,15914
98780,10407
98786,24476
98791,17493
98807,12298
98830,26162
98834,14938
98840,31115
98860,12314
98870,19567
98889,14204
98892,31058
98903,15326
98936,32977
98942,25616
98948,14678
98976,15840
99014,12538
99015,18102
99017,11227
99029,12307
99056,17809
99062,12503
99075,21152
99077,23874
99085,14784
99098,16470
99109,11784
99110,11294
99116,22040
99117,16958
99139,25905
99148,14657
99150,14784
99154,21791
99169,16136
99176,29427
99212,13641
99218,28454
99231,11613
99236,19338
99240,14015
99249,17936
99250,13234
99252,14532
99253,11175
99260,14117
99273,21092
99284,13141
99295,16421
99323,17994
99330,25308
99377,22839
99389,10145
99396,8881
99421,15971
99434,10861
99436,19816
99440,11486
99441,10861
99445,15553
99463,10861
99465,15809
99517,14794
99528,16466
99538,20256
99554,25600
99568,21445
99582,24154
99591,23314
99599,17391
99656,8881
99658,10439
99662,11939
99702,11957
99712,14160
99724,13736
99725,14521
99731,16680
99747,23661
99756,12048
99793,18490
99796,21165
99799,13291
99807,11074
99825,19882
99837,18934
99846,28046
99849,22519
99861,18296
99872,21498
99908,22719
99910,18710
99925,11747
99936,19447
99944,12831
99957,19146
99961,13987
99965,19717
99966,15673
99981,11379
99987,23310
100046,10861
100048,19746
100051,23344
100060,39598
100086,16691
